id_entrega,id_mensajero,fecha,ciudad,zona,distancia_km,tiempo_entrega_minutos,valor_paquete,estado,calificacion_cliente,tipo_vehiculo,experiencia_mensajero
E14711,M095,2024-02-11 19:24:00,Bogotá,Usaquén,12.0,65.4,395500.0,Entregado,3.1,Moto,1-3 años
E14712,M133,2024-03-28 14:28:00,Bucaramanga,Centro,4.1,16.3,405200.0,Entregado,4.5,Moto,>5 años
E14713,M052,2024-03-22 10:13:00,Medellín,Bello,3.4,10.0,447500.0,Entregado,5.0,Moto,3-5 años
E14714,M100,2024-02-15 12:55:00,Bogotá,Centro,8.1,29.4,461700.0,Entregado,4.4,Moto,3-5 años
E14715,M063,2024-03-03 21:17:00,Bogotá,Centro,5.5,22.5,58800.0,Entregado,4.2,Moto,1-3 años
E14716,M112,2024-01-07 14:00:00,Barranquilla,Siape,9.9,49.2,342500.0,Entregado,4.8,Moto,>5 años
E14717,M111,2024-02-29 11:03:00,Bogotá,Usaquén,12.4,40.9,264000.0,Entregado,4.8,Moto,3-5 años
E14718,M016,2024-02-28 22:18:00,Bucaramanga,Girón,7.0,26.9,255800.0,Entregado,4.8,Moto,1-3 años
E14719,M053,2024-02-22 09:56:00,Bogotá,Centro,6.6,36.4,168400.0,Entregado,4.5,Moto,1-3 años
E14720,M074,2024-01-19 15:17:00,Bogotá,Suba,8.3,30.1,375000.0,Entregado,4.5,Moto,1-3 años
E14721,M046,2024-02-24 06:30:00,Barranquilla,Siape,9.0,44.4,369200.0,Entregado,3.5,Camioneta,1-3 años
E14722,M136,2024-01-09 20:22:00,Bogotá,Chapinero,7.2,25.5,399300.0,Entregado,5.0,Moto,1-3 años
E14723,M078,2024-03-23 13:28:00,Bogotá,Chapinero,6.4,46.0,380700.0,Entregado,3.7,Moto,<1 año
E14724,M052,2024-03-29 14:53:00,Barranquilla,Siape,7.1,40.9,491800.0,Entregado,4.0,Moto,3-5 años
E14725,M123,2024-02-19 14:10:00,Medellín,Centro,7.7,27.8,387400.0,Entregado,4.7,Moto,3-5 años
E14726,M123,2024-01-29 20:57:00,Medellín,Laureles,10.6,33.8,91300.0,Entregado,4.4,Moto,3-5 años
E14727,M035,2024-01-03 13:41:00,Barranquilla,Centro,7.8,38.3,357000.0,Entregado,4.3,Moto,1-3 años
E14728,M125,2024-02-19 13:35:00,Bogotá,Centro,6.5,26.8,28500.0,Entregado,4.9,Camioneta,1-3 años
E14729,M131,2024-03-23 10:07:00,Barranquilla,Sur,5.0,16.3,442200.0,Entregado,4.5,Moto,>5 años
E14730,M069,2024-02-17 22:16:00,Bogotá,Kennedy,11.6,40.4,325100.0,Entregado,4.9,Moto,>5 años
E14731,M026,2024-02-04 22:51:00,Cali,Centro,5.4,21.3,313700.0,Entregado,5.0,Camioneta,1-3 años
E14732,M080,2024-02-21 06:04:00,Bucaramanga,Norte,3.0,10.4,225800.0,Entregado,5.0,Moto,1-3 años
E14733,M146,2024-01-14 13:57:00,Bucaramanga,Cabecera,4.8,34.9,307600.0,Entregado,4.0,Moto,<1 año
E14734,M073,2024-02-02 13:48:00,Medellín,Envigado,7.9,43.6,18700.0,Entregado,4.1,Moto,<1 año
E14735,M143,2024-03-19 22:58:00,Cali,Granada,7.5,25.8,50200.0,Entregado,5.0,Moto,<1 año
E14736,M047,2024-03-21 21:33:00,Bucaramanga,Centro,9.4,51.4,57300.0,Entregado,4.6,Moto,<1 año
E14737,M001,2024-01-20 06:20:00,Cali,Sur,3.9,10.9,213500.0,Retrasado,,Moto,>5 años
E14738,M142,2024-02-23 16:00:00,Bucaramanga,Cabecera,9.8,42.6,255400.0,Entregado,4.8,Moto,1-3 años
E14739,M124,2024-01-25 11:06:00,Bucaramanga,Centro,5.0,18.5,87300.0,Entregado,5.0,Moto,1-3 años
E14740,M079,2024-02-24 14:44:00,Medellín,Envigado,10.4,44.9,440900.0,Entregado,4.2,Moto,1-3 años
E14741,M070,2024-03-16 12:40:00,Barranquilla,Sur,13.8,53.7,466000.0,Entregado,4.7,Moto,>5 años
E14742,M103,2024-03-26 17:06:00,Medellín,Bello,11.7,73.4,252700.0,Entregado,3.1,Moto,<1 año
E14743,M098,2024-03-01 12:56:00,Bucaramanga,Girón,4.8,20.3,431800.0,Dañado,,Moto,3-5 años
E14744,M063,2024-02-11 07:54:00,Cali,Sur,6.0,47.5,451200.0,Dañado,,Moto,1-3 años
E14745,M087,2024-02-15 21:48:00,Bucaramanga,Centro,5.3,20.2,318300.0,Entregado,4.7,Moto,<1 año
E14746,M062,2024-03-09 16:31:00,Bucaramanga,Norte,8.1,32.6,479400.0,Entregado,3.9,Moto,1-3 años
E14747,M059,2024-02-25 06:44:00,Medellín,Laureles,7.3,26.8,395100.0,Entregado,4.9,Moto,1-3 años
E14748,M020,2024-01-14 10:14:00,Cali,Centro,4.4,21.3,311500.0,Entregado,4.6,Moto,<1 año
E14749,M106,2024-01-06 12:29:00,Medellín,Centro,3.4,17.4,458000.0,Entregado,4.6,Moto,1-3 años
E14750,M106,2024-03-09 08:06:00,Cali,Chipichape,9.4,52.8,415300.0,Retrasado,,Moto,1-3 años
E14751,M141,2024-02-26 10:14:00,Cali,San Fernando,9.9,33.4,438000.0,Entregado,4.4,Moto,1-3 años
E14752,M055,2024-01-28 17:06:00,Cali,San Fernando,7.3,26.7,421700.0,Entregado,4.8,Moto,3-5 años
E14753,M010,2024-02-02 06:58:00,Medellín,Laureles,7.7,25.8,369800.0,Entregado,4.7,Camioneta,1-3 años
E14754,M105,2024-01-16 14:41:00,Medellín,Laureles,5.5,24.3,281600.0,Entregado,4.7,Moto,3-5 años
E14755,M116,2024-01-27 08:21:00,Bucaramanga,Floridablanca,2.6,21.8,208300.0,Dañado,,Moto,<1 año
E14756,M061,2024-03-19 09:05:00,Barranquilla,Sur,13.4,99.5,167700.0,Entregado,3.6,Moto,1-3 años
E14757,M065,2024-03-17 13:02:00,Bogotá,Usaquén,13.8,74.3,290100.0,Entregado,3.8,Moto,1-3 años
E14758,M122,2024-03-29 14:34:00,Bogotá,Centro,5.0,24.9,102900.0,Retrasado,,Camioneta,3-5 años
E14759,M043,2024-03-25 06:59:00,Bucaramanga,Norte,8.4,21.5,423900.0,Entregado,4.7,Moto,3-5 años
E14760,M126,2024-01-28 19:56:00,Cali,Centro,8.7,55.1,87100.0,Entregado,4.8,Camioneta,1-3 años
E14761,M085,2024-01-13 08:32:00,Medellín,El Poblado,3.3,15.9,202900.0,Entregado,4.6,Moto,>5 años
E14762,M150,2024-01-30 14:00:00,Bucaramanga,Centro,6.7,31.8,344700.0,Entregado,3.8,Moto,<1 año
E14763,M110,2024-03-30 17:59:00,Bucaramanga,Cabecera,3.2,17.9,106800.0,Entregado,5.0,Moto,1-3 años
E14764,M092,2024-02-27 11:01:00,Barranquilla,Sur,7.2,25.0,185300.0,Entregado,5.0,Moto,1-3 años
E14765,M025,2024-03-21 06:42:00,Cali,Sur,6.6,24.2,480200.0,Entregado,5.0,Moto,>5 años
E14766,M071,2024-01-25 11:52:00,Cali,Centro,9.8,27.9,237600.0,Entregado,5.0,Moto,3-5 años
E14767,M041,2024-01-30 07:46:00,Bogotá,Usaquén,7.3,52.5,384800.0,Entregado,4.1,Moto,<1 año
E14768,M046,2024-01-26 12:12:00,Bogotá,Suba,15.5,60.1,261600.0,Retrasado,,Camioneta,1-3 años
E14769,M034,2024-02-07 20:03:00,Bogotá,Suba,11.3,33.0,25000.0,Entregado,4.6,Moto,1-3 años
E14770,M116,2024-01-29 10:02:00,Bucaramanga,Girón,8.3,42.3,387400.0,Entregado,4.5,Moto,<1 año
E14771,M031,2024-01-27 17:40:00,Bogotá,Usaquén,7.1,34.1,115600.0,Perdido,,Moto,3-5 años
E14772,M077,2024-03-28 19:09:00,Barranquilla,Sur,12.8,79.3,466100.0,Entregado,3.5,Moto,<1 año
E14773,M017,2024-01-21 21:24:00,Medellín,El Poblado,6.8,29.8,188100.0,Entregado,4.3,Moto,1-3 años
E14774,M002,2024-01-22 17:02:00,Medellín,Bello,9.2,77.6,324900.0,Entregado,3.3,Moto,1-3 años
E14775,M137,2024-01-23 19:06:00,Bogotá,Usaquén,8.2,41.0,340700.0,Entregado,4.1,Moto,1-3 años
E14776,M022,2024-01-21 12:04:00,Barranquilla,Siape,9.5,47.1,337600.0,Retrasado,,Camioneta,3-5 años
E14777,M040,2024-02-23 09:27:00,Bogotá,Suba,8.3,49.7,443300.0,Entregado,4.6,Moto,1-3 años
E14778,M059,2024-03-30 11:17:00,Medellín,Centro,11.9,49.3,408600.0,Entregado,4.1,Moto,1-3 años
E14779,M134,2024-03-12 22:57:00,Barranquilla,Norte,10.5,38.1,110600.0,Entregado,4.4,Moto,>5 años
E14780,M150,2024-02-12 20:10:00,Barranquilla,Centro,5.6,22.0,484000.0,Entregado,4.7,Moto,<1 año
E14781,M137,2024-03-25 12:28:00,Bogotá,Kennedy,8.4,33.4,20000.0,Entregado,4.2,Moto,1-3 años
E14782,M109,2024-01-23 20:17:00,Bogotá,Chapinero,6.9,22.5,265700.0,Entregado,5.0,Camioneta,3-5 años
E14783,M081,2024-02-03 12:59:00,Medellín,Laureles,6.7,45.8,315400.0,Entregado,4.3,Camioneta,1-3 años
E14784,M006,2024-01-26 18:18:00,Medellín,El Poblado,4.0,23.0,170600.0,Entregado,5.0,Moto,1-3 años
E14785,M097,2024-03-09 20:59:00,Bogotá,Kennedy,6.3,21.6,16100.0,Entregado,4.8,Moto,1-3 años
E14786,M024,2024-03-15 09:50:00,Cali,San Fernando,8.3,40.5,55800.0,Entregado,4.6,Moto,1-3 años
E14787,M033,2024-01-07 13:47:00,Cali,Chipichape,8.5,34.5,112700.0,Entregado,4.8,Moto,1-3 años
E14788,M137,2024-01-15 21:25:00,Bogotá,Usaquén,6.3,26.4,276000.0,Entregado,5.0,Moto,1-3 años
E14789,M149,2024-01-18 07:33:00,Medellín,Centro,11.9,90.6,488200.0,Entregado,3.3,Moto,<1 año
E14790,M047,2024-03-09 13:51:00,Bogotá,Usaquén,4.6,34.0,163400.0,Entregado,3.7,Moto,<1 año
E14791,M033,2024-01-31 07:32:00,Cali,Granada,9.3,50.7,94800.0,Entregado,4.1,Moto,1-3 años
E14792,M140,2024-01-10 13:34:00,Barranquilla,Sur,9.4,30.4,249600.0,Entregado,4.1,Moto,1-3 años
E14793,M142,2024-01-11 16:33:00,Bucaramanga,Cabecera,2.6,10.0,132600.0,Entregado,4.4,Moto,1-3 años
E14794,M138,2024-01-12 14:16:00,Barranquilla,Centro,11.3,38.3,36200.0,Entregado,4.3,Moto,>5 años
E14795,M086,2024-03-11 10:52:00,Barranquilla,Sur,13.4,65.8,111000.0,Dañado,,Camioneta,1-3 años
E14796,M046,2024-01-06 19:31:00,Bucaramanga,Girón,4.7,27.9,220700.0,Entregado,3.9,Camioneta,1-3 años
E14797,M053,2024-01-18 13:44:00,Bogotá,Centro,8.7,43.3,104500.0,Entregado,4.8,Moto,1-3 años
E14798,M023,2024-03-07 10:39:00,Barranquilla,Sur,9.6,47.7,443500.0,Entregado,3.8,Moto,1-3 años
E14799,M114,2024-01-10 19:46:00,Bogotá,Usaquén,14.3,96.4,401000.0,Entregado,3.5,Moto,>5 años
E14800,M140,2024-01-11 16:29:00,Barranquilla,Norte,4.6,18.6,416400.0,Entregado,4.9,Moto,1-3 años
E14801,M043,2024-03-28 14:54:00,Bucaramanga,Floridablanca,2.8,10.0,109500.0,Entregado,4.4,Moto,3-5 años
E14802,M087,2024-01-04 07:48:00,Bucaramanga,Norte,2.6,16.2,72400.0,Entregado,5.0,Moto,<1 año
E14803,M003,2024-01-04 06:55:00,Medellín,Centro,3.2,17.1,177300.0,Entregado,3.9,Camioneta,3-5 años
E14804,M008,2024-01-11 16:10:00,Cali,San Fernando,3.8,13.5,10000.0,Entregado,4.5,Moto,1-3 años
E14805,M150,2024-01-11 08:44:00,Barranquilla,Norte,4.2,21.9,280200.0,Entregado,4.4,Moto,<1 año
E14806,M049,2024-03-02 09:28:00,Barranquilla,Norte,9.0,42.2,190800.0,Entregado,4.4,Moto,1-3 años
E14807,M138,2024-03-23 17:03:00,Barranquilla,Centro,12.5,60.1,99000.0,Retrasado,,Moto,>5 años
E14808,M007,2024-01-20 17:20:00,Cali,Centro,7.4,50.6,30900.0,Entregado,4.0,Camioneta,1-3 años
E14809,M098,2024-03-27 09:50:00,Medellín,Envigado,7.8,55.3,55000.0,Entregado,4.2,Moto,3-5 años
E14810,M130,2024-03-23 15:48:00,Bogotá,Centro,8.8,41.7,392300.0,Dañado,,Camioneta,3-5 años
E14811,M075,2024-02-03 11:05:00,Medellín,El Poblado,10.8,40.4,403900.0,Entregado,4.3,Camioneta,1-3 años
E14812,M140,2024-01-19 21:18:00,Medellín,Laureles,3.7,16.8,109200.0,Entregado,4.4,Moto,1-3 años
E14813,M126,2024-03-07 08:09:00,Cali,Chipichape,4.8,37.8,325400.0,Entregado,4.9,Camioneta,1-3 años
E14814,M045,2024-02-06 22:39:00,Bucaramanga,Centro,3.4,10.0,454500.0,Entregado,5.0,Moto,1-3 años
E14815,M011,2024-02-10 18:30:00,Barranquilla,Centro,12.0,49.4,323900.0,Entregado,4.9,Moto,1-3 años
E14816,M011,2024-03-05 19:29:00,Bogotá,Centro,7.9,54.3,427400.0,Entregado,3.9,Moto,1-3 años
E14817,M007,2024-01-06 07:00:00,Cali,San Fernando,2.6,18.8,291600.0,Entregado,4.9,Camioneta,1-3 años
E14818,M067,2024-02-01 18:22:00,Barranquilla,Centro,6.0,34.8,476000.0,Entregado,4.5,Camioneta,<1 año
E14819,M088,2024-01-12 17:46:00,Medellín,El Poblado,7.0,39.8,22600.0,Entregado,4.9,Moto,<1 año
E14820,M133,2024-02-05 22:09:00,Bucaramanga,Cabecera,2.8,10.0,256100.0,Entregado,4.9,Moto,>5 años
E14821,M104,2024-02-18 09:15:00,Bogotá,Suba,4.7,27.0,356600.0,Entregado,5.0,Moto,3-5 años
E14822,M106,2024-01-20 14:32:00,Medellín,Envigado,4.9,19.4,101300.0,Entregado,5.0,Moto,1-3 años
E14823,M059,2024-02-11 17:42:00,Medellín,El Poblado,4.6,25.3,367100.0,Entregado,4.4,Moto,1-3 años
E14824,M013,2024-02-16 15:52:00,Medellín,Envigado,6.5,25.8,272500.0,Entregado,4.8,Moto,3-5 años
E14825,M044,2024-03-14 18:46:00,Barranquilla,Centro,4.2,25.2,155700.0,Entregado,5.0,Moto,1-3 años
E14826,M011,2024-03-11 07:40:00,Barranquilla,Siape,8.9,41.8,173500.0,Entregado,4.2,Moto,1-3 años
E14827,M121,2024-01-07 19:13:00,Medellín,Bello,8.3,34.6,109300.0,Entregado,4.9,Camioneta,3-5 años
E14828,M062,2024-02-22 20:39:00,Barranquilla,Siape,10.0,46.2,156300.0,Entregado,4.9,Moto,1-3 años
E14829,M091,2024-01-03 22:11:00,Cali,Chipichape,4.0,10.9,117800.0,Entregado,5.0,Moto,1-3 años
E14830,M033,2024-01-09 07:17:00,Cali,Granada,5.4,28.6,72400.0,Entregado,4.6,Moto,1-3 años
E14831,M013,2024-01-16 18:16:00,Medellín,Centro,8.8,54.0,32000.0,Entregado,4.6,Moto,3-5 años
E14832,M136,2024-01-16 22:47:00,Barranquilla,Centro,12.7,45.9,151500.0,Entregado,3.9,Moto,1-3 años
E14833,M002,2024-02-03 14:54:00,Cali,San Fernando,3.0,17.2,472500.0,Entregado,4.9,Moto,1-3 años
E14834,M046,2024-03-11 21:31:00,Bogotá,Centro,11.8,43.7,107100.0,Entregado,4.2,Camioneta,1-3 años
E14835,M064,2024-03-07 12:24:00,Medellín,Centro,8.5,40.8,367200.0,Entregado,4.4,Camioneta,3-5 años
E14836,M049,2024-03-08 08:25:00,Barranquilla,Siape,9.8,65.9,464400.0,Entregado,3.9,Moto,1-3 años
E14837,M069,2024-02-01 10:43:00,Bogotá,Suba,12.3,33.6,402300.0,Entregado,4.4,Moto,>5 años
E14838,M017,2024-01-19 18:39:00,Bogotá,Usaquén,11.2,59.1,349200.0,Entregado,4.8,Moto,1-3 años
E14839,M076,2024-01-22 22:36:00,Barranquilla,Sur,10.4,50.7,473300.0,Entregado,4.2,Camioneta,3-5 años
E14840,M079,2024-02-22 15:10:00,Medellín,Centro,10.2,38.2,228600.0,Entregado,5.0,Moto,1-3 años
E14841,M006,2024-02-01 19:48:00,Medellín,Envigado,4.3,22.6,105300.0,Entregado,5.0,Moto,1-3 años
E14842,M034,2024-02-17 22:27:00,Bogotá,Kennedy,15.6,59.8,206500.0,Entregado,4.3,Moto,1-3 años
E14843,M055,2024-01-14 15:49:00,Cali,Sur,4.1,14.0,18600.0,Entregado,4.9,Moto,3-5 años
E14844,M065,2024-01-11 20:55:00,Bogotá,Centro,9.3,30.3,244100.0,Entregado,4.8,Moto,1-3 años
E14845,M011,2024-02-19 15:40:00,Medellín,Laureles,4.5,18.2,159500.0,Entregado,4.6,Moto,1-3 años
E14846,M100,2024-01-21 17:48:00,Bogotá,Chapinero,12.2,52.5,173300.0,Entregado,4.7,Moto,3-5 años
E14847,M096,2024-02-07 07:11:00,Barranquilla,Norte,6.7,45.5,376800.0,Entregado,4.3,Camioneta,3-5 años
E14848,M104,2024-01-30 17:21:00,Bogotá,Chapinero,11.0,58.6,454400.0,Entregado,4.7,Moto,3-5 años
E14849,M140,2024-03-28 11:18:00,Barranquilla,Norte,6.7,19.2,15900.0,Entregado,4.9,Moto,1-3 años
E14850,M050,2024-01-03 08:30:00,Cali,Sur,7.1,57.2,74400.0,Entregado,4.1,Moto,1-3 años
E14851,M097,2024-02-09 19:50:00,Bogotá,Kennedy,15.3,98.7,408800.0,Entregado,3.8,Moto,1-3 años
E14852,M072,2024-02-07 22:36:00,Medellín,Centro,9.7,20.9,154900.0,Entregado,4.7,Moto,>5 años
E14853,M136,2024-03-05 06:49:00,Bogotá,Centro,4.0,14.1,274000.0,Entregado,4.5,Moto,1-3 años
E14854,M058,2024-01-14 17:15:00,Cali,Granada,9.9,45.9,40300.0,Entregado,3.6,Moto,>5 años
E14855,M143,2024-03-30 22:33:00,Bogotá,Chapinero,4.7,26.2,435500.0,Retrasado,,Moto,<1 año
E14856,M046,2024-02-05 16:46:00,Bogotá,Usaquén,6.0,27.5,162400.0,Entregado,4.4,Camioneta,1-3 años
E14857,M035,2024-02-29 07:43:00,Barranquilla,Riomar,9.7,52.8,220300.0,Entregado,4.8,Moto,1-3 años
E14858,M088,2024-01-05 15:43:00,Medellín,Bello,3.2,13.1,21100.0,Entregado,4.7,Moto,<1 año
E14859,M015,2024-02-07 13:13:00,Barranquilla,Sur,7.5,37.9,85400.0,Entregado,4.8,Moto,1-3 años
E14860,M056,2024-01-27 17:12:00,Bogotá,Chapinero,11.1,86.2,144000.0,Entregado,3.0,Camioneta,3-5 años
E14861,M135,2024-02-02 16:56:00,Medellín,Laureles,4.5,18.0,26000.0,Entregado,4.5,Moto,3-5 años
E14862,M032,2024-02-20 13:51:00,Medellín,Bello,3.0,22.9,154900.0,Dañado,,Moto,<1 año
E14863,M037,2024-01-14 08:06:00,Cali,Centro,3.8,21.3,80800.0,Entregado,,Moto,3-5 años
E14864,M117,2024-03-08 20:46:00,Bucaramanga,Cabecera,8.5,33.0,389400.0,Entregado,4.9,Moto,1-3 años
E14865,M032,2024-03-10 07:38:00,Barranquilla,Sur,13.9,83.5,384600.0,Entregado,3.7,Moto,<1 año
E14866,M051,2024-01-31 08:40:00,Medellín,Envigado,8.6,49.5,89200.0,Entregado,4.6,Moto,3-5 años
E14867,M051,2024-03-04 12:08:00,Medellín,El Poblado,4.3,13.0,264800.0,Entregado,4.6,Moto,3-5 años
E14868,M104,2024-03-23 16:14:00,Barranquilla,Sur,12.1,60.6,418000.0,Entregado,3.1,Moto,3-5 años
E14869,M011,2024-02-22 07:46:00,Barranquilla,Sur,11.0,56.9,115800.0,Entregado,4.2,Moto,1-3 años
E14870,M020,2024-01-11 22:31:00,Cali,Granada,7.8,31.3,349600.0,Entregado,4.9,Moto,<1 año
E14871,M084,2024-02-19 09:29:00,Cali,Chipichape,6.8,32.9,438700.0,Entregado,4.2,Moto,1-3 años
E14872,M129,2024-02-22 22:57:00,Bogotá,Chapinero,7.2,29.3,287300.0,Entregado,4.1,Moto,1-3 años
E14873,M003,2024-01-02 11:13:00,Cali,Sur,9.9,36.1,416300.0,Entregado,4.1,Camioneta,3-5 años
E14874,M007,2024-01-04 09:21:00,Cali,Sur,9.9,72.5,406400.0,Retrasado,,Camioneta,1-3 años
E14875,M107,2024-01-15 10:53:00,Barranquilla,Sur,11.3,39.7,168600.0,Entregado,4.3,Moto,>5 años
E14876,M135,2024-01-02 13:44:00,Bogotá,Kennedy,11.8,36.7,283400.0,Entregado,4.4,Moto,3-5 años
E14877,M097,2024-02-12 21:40:00,Bogotá,Centro,4.4,13.0,194700.0,Entregado,5.0,Moto,1-3 años
E14878,M128,2024-02-03 15:52:00,Bucaramanga,Centro,7.3,19.5,38700.0,Entregado,5.0,Moto,1-3 años
E14879,M031,2024-02-23 06:56:00,Medellín,Laureles,5.4,18.7,328500.0,Entregado,4.5,Moto,3-5 años
E14880,M055,2024-02-20 17:39:00,Cali,Chipichape,6.1,29.6,323800.0,Entregado,4.5,Moto,3-5 años
E14881,M089,2024-01-18 07:04:00,Bogotá,Suba,15.0,82.9,46100.0,Entregado,3.3,Moto,1-3 años
E14882,M080,2024-03-18 08:51:00,Bucaramanga,Floridablanca,6.4,22.8,270100.0,Entregado,4.8,Moto,1-3 años
E14883,M032,2024-03-08 15:06:00,Barranquilla,Riomar,13.6,49.9,331500.0,Entregado,4.8,Moto,<1 año
E14884,M139,2024-02-07 13:14:00,Barranquilla,Centro,9.7,55.3,444100.0,Entregado,4.5,Moto,<1 año
E14885,M102,2024-03-08 21:21:00,Barranquilla,Sur,4.2,16.7,84400.0,Entregado,4.7,Camioneta,>5 años
E14886,M007,2024-03-16 10:48:00,Cali,San Fernando,4.2,15.8,111300.0,Dañado,,Camioneta,1-3 años
E14887,M105,2024-01-25 11:52:00,Medellín,El Poblado,3.1,11.3,124000.0,Entregado,4.5,Moto,3-5 años
E14888,M041,2024-01-28 22:09:00,Bogotá,Suba,6.9,27.9,127200.0,Entregado,5.0,Moto,<1 año
E14889,M019,2024-01-31 20:17:00,Bogotá,Suba,12.6,38.9,294300.0,Entregado,4.3,Moto,>5 años
E14890,M086,2024-02-13 19:04:00,Barranquilla,Sur,10.5,53.8,229600.0,Entregado,4.4,Camioneta,1-3 años
E14891,M024,2024-02-02 07:44:00,Cali,Centro,8.7,65.1,130500.0,Perdido,,Moto,1-3 años
E14892,M076,2024-01-17 22:34:00,Bogotá,Usaquén,5.6,20.8,23500.0,Entregado,,Camioneta,3-5 años
E14893,M105,2024-01-06 17:40:00,Medellín,Centro,6.9,35.6,355400.0,Entregado,4.6,Moto,3-5 años
E14894,M006,2024-02-13 13:31:00,Medellín,Centro,10.8,63.3,411200.0,Dañado,,Moto,1-3 años
E14895,M102,2024-02-24 19:50:00,Barranquilla,Norte,10.5,67.5,120500.0,Dañado,,Camioneta,>5 años
E14896,M012,2024-03-07 09:07:00,Cali,Sur,6.0,31.4,200500.0,Entregado,4.9,Moto,1-3 años
E14897,M033,2024-02-24 06:02:00,Cali,San Fernando,6.3,21.7,147500.0,Entregado,4.9,Moto,1-3 años
E14898,M050,2024-01-08 22:56:00,Medellín,Laureles,7.2,29.8,183800.0,Entregado,5.0,Moto,1-3 años
E14899,M053,2024-02-16 18:25:00,Bogotá,Suba,10.2,63.7,190400.0,Entregado,3.2,Moto,1-3 años
E14900,M023,2024-01-04 18:09:00,Bucaramanga,Norte,4.4,28.6,22600.0,Entregado,4.8,Moto,1-3 años
E14901,M117,2024-01-10 16:47:00,Bucaramanga,Centro,8.7,30.9,396200.0,Entregado,4.4,Moto,1-3 años
E14902,M055,2024-01-13 11:49:00,Cali,Granada,7.7,18.3,318500.0,Entregado,4.4,Moto,3-5 años
E14903,M056,2024-02-02 16:22:00,Barranquilla,Sur,12.1,46.7,123300.0,Entregado,4.5,Camioneta,3-5 años
E14904,M014,2024-02-25 22:35:00,Medellín,El Poblado,6.1,28.0,253600.0,Entregado,4.3,Moto,<1 año
E14905,M047,2024-02-25 09:31:00,Bucaramanga,Floridablanca,8.9,55.0,205500.0,Entregado,4.3,Moto,<1 año
E14906,M125,2024-02-24 10:39:00,Bogotá,Suba,6.6,29.0,411100.0,Entregado,4.3,Camioneta,1-3 años
E14907,M054,2024-03-08 14:18:00,Bogotá,Centro,7.7,36.1,49800.0,Entregado,4.2,Moto,3-5 años
E14908,M011,2024-01-15 13:19:00,Barranquilla,Siape,10.6,44.4,57000.0,Entregado,4.2,Moto,1-3 años
E14909,M142,2024-01-01 22:28:00,Bucaramanga,Norte,4.9,16.4,407400.0,Entregado,5.0,Moto,1-3 años
E14910,M050,2024-02-13 15:15:00,Medellín,Laureles,8.4,32.2,335300.0,Entregado,4.4,Moto,1-3 años
E14911,M123,2024-03-26 22:08:00,Medellín,El Poblado,7.4,20.6,190800.0,Entregado,4.7,Moto,3-5 años
E14912,M105,2024-01-06 12:14:00,Medellín,El Poblado,3.9,15.9,496000.0,Retrasado,,Moto,3-5 años
E14913,M096,2024-03-19 09:03:00,Barranquilla,Centro,11.2,69.9,181100.0,Entregado,3.9,Camioneta,3-5 años
E14914,M027,2024-03-26 17:28:00,Medellín,Laureles,8.7,87.1,237200.0,Entregado,2.8,Camioneta,<1 año
E14915,M005,2024-03-18 07:32:00,Bucaramanga,Centro,4.0,26.5,341000.0,Entregado,4.5,Moto,1-3 años
E14916,M095,2024-03-13 08:51:00,Medellín,El Poblado,4.2,15.0,226900.0,Dañado,,Moto,1-3 años
E14917,M075,2024-02-06 11:59:00,Barranquilla,Norte,10.1,66.5,298700.0,Entregado,3.4,Camioneta,1-3 años
E14918,M005,2024-02-27 14:37:00,Bucaramanga,Norte,5.8,29.6,250600.0,Entregado,4.4,Moto,1-3 años
E14919,M043,2024-02-21 19:49:00,Bucaramanga,Cabecera,8.3,44.2,478600.0,Entregado,4.6,Moto,3-5 años
E14920,M147,2024-02-18 15:53:00,Cali,Chipichape,8.6,27.7,429300.0,Retrasado,,Moto,>5 años
E14921,M142,2024-03-23 20:05:00,Bucaramanga,Centro,8.2,25.0,48900.0,Entregado,4.9,Moto,1-3 años
E14922,M134,2024-02-07 10:34:00,Barranquilla,Centro,4.4,10.4,266300.0,Entregado,4.7,Moto,>5 años
E14923,M094,2024-03-15 18:40:00,Bucaramanga,Centro,5.4,33.7,444200.0,Entregado,4.2,Moto,<1 año
E14924,M146,2024-02-01 10:21:00,Bogotá,Chapinero,6.7,23.0,407200.0,Entregado,4.6,Moto,<1 año
E14925,M145,2024-01-14 15:01:00,Medellín,Bello,4.5,16.1,68000.0,Entregado,4.6,Moto,>5 años
E14926,M129,2024-02-09 12:11:00,Barranquilla,Siape,11.0,41.9,196900.0,Entregado,4.6,Moto,1-3 años
E14927,M049,2024-01-14 11:53:00,Barranquilla,Norte,5.2,14.3,403500.0,Entregado,5.0,Moto,1-3 años
E14928,M058,2024-02-07 10:49:00,Bogotá,Chapinero,8.0,19.3,66800.0,Entregado,5.0,Moto,>5 años
E14929,M111,2024-02-21 07:26:00,Bogotá,Usaquén,13.6,57.8,49000.0,Entregado,4.3,Moto,3-5 años
E14930,M006,2024-03-12 21:09:00,Medellín,Centro,12.0,38.4,387200.0,Entregado,4.0,Moto,1-3 años
E14931,M102,2024-03-22 09:29:00,Barranquilla,Sur,8.1,48.3,164700.0,Entregado,4.4,Camioneta,>5 años
E14932,M107,2024-01-04 20:11:00,Barranquilla,Centro,10.9,39.9,231300.0,Entregado,4.3,Moto,>5 años
